ax0,ay0,az0,gx0,gy0,gz0,ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2,ax3,ay3,az3,gx3,gy3,gz3,ax4,ay4,az4,gx4,gy4,gz4,ax5,ay5,az5,gx5,gy5,gz5,ax6,ay6,az6,gx6,gy6,gz6,ax7,ay7,az7,gx7,gy7,gz7,ax8,ay8,az8,gx8,gy8,gz8,ax9,ay9,az9,gx9,gy9,gz9,ax10,ay10,az10,gx10,gy10,gz10,ax11,ay11,az11,gx11,gy11,gz11,ax12,ay12,az12,gx12,gy12,gz12,ax13,ay13,az13,gx13,gy13,gz13,ax14,ay14,az14,gx14,gy14,gz14,ax15,ay15,az15,gx15,gy15,gz15,ax16,ay16,az16,gx16,gy16,gz16,ax17,ay17,az17,gx17,gy17,gz17,ax18,ay18,az18,gx18,gy18,gz18,ax19,ay19,az19,gx19,gy19,gz19,ax20,ay20,az20,gx20,gy20,gz20,ax21,ay21,az21,gx21,gy21,gz21,ax22,ay22,az22,gx22,gy22,gz22,ax23,ay23,az23,gx23,gy23,gz23,ax24,ay24,az24,gx24,gy24,gz24,ax25,ay25,az25,gx25,gy25,gz25,ax26,ay26,az26,gx26,gy26,gz26,ax27,ay27,az27,gx27,gy27,gz27,ax28,ay28,az28,gx28,gy28,gz28,ax29,ay29,az29,gx29,gy29,gz29,ax30,ay30,az30,gx30,gy30,gz30,ax31,ay31,az31,gx31,gy31,gz31,ax32,ay32,az32,gx32,gy32,gz32,ax33,ay33,az33,gx33,gy33,gz33,ax34,ay34,az34,gx34,gy34,gz34,ax35,ay35,az35,gx35,gy35,gz35,ax36,ay36,az36,gx36,gy36,gz36,ax37,ay37,az37,gx37,gy37,gz37,ax38,ay38,az38,gx38,gy38,gz38,ax39,ay39,az39,gx39,gy39,gz39,target
3.683431,-22.300758,-20.077599,4.439353,-0.968857,0.647680,3.940917,-28.248356,-47.074310,3.770367,-1.277784,-0.004261,2.297723,-25.850119,-88.488640,-0.403335,1.022120,-0.791491,4.585227,-33.587578,-112.691406,-9.054341,1.979792,-1.698030,3.570853,-55.855537,-93.575981,-18.739719,2.378201,-2.712161,-3.737075,-78.484329,-48.177414,-25.248480,3.803524,-3.417366,-11.599797,-88.850899,0.403559,-28.314308,3.906854,-3.375820,-24.294136,-79.977257,54.453178,-28.241871,2.493250,-1.822666,-31.140930,-53.559441,132.994705,-21.386898,-3.801393,2.262620,-8.838541,-30.192156,150.304611,-7.511840,-12.091275,5.884516,19.703842,-12.208092,123.402054,4.630035,-14.249499,5.891973,43.842319,-7.247093,64.111191,9.070054,-8.894419,1.756620,35.205856,-11.295991,35.476715,8.867654,-1.636778,-3.870103,12.116937,-16.036654,24.439367,8.687625,4.318046,-6.491717,-0.804933,-14.046389,13.486144,9.328913,6.562557,-6.393713,-10.421234,-11.021728,1.088035,10.003225,5.405680,-5.005674,-14.200995,-10.640642,-9.553398,10.057553,3.036534,-3.119092,-12.717674,-12.576870,-16.407452,9.392829,1.229847,-1.458346,-9.136511,-13.060994,-19.635113,8.306260,0.488423,-0.262055,-5.376826,-11.002646,-20.910393,7.114230,-0.028229,0.319579,-2.698753,-9.538205,-20.275578,5.791173,-0.179497,0.432497,-0.918243,-8.835300,-18.806904,4.468115,-0.061253,0.321710,-0.456755,-7.662949,-16.920599,3.235605,0.280697,0.085221,-0.659101,-7.079417,-14.439814,2.201234,0.743021,-0.042611,-0.449137,-6.527087,-12.099530,1.395895,0.864461,-0.009587,-0.556600,-5.357563,-9.747694,0.758867,0.592819,0.098004,-0.751293,-4.013381,-7.299513,0.256063,0.283893,0.281230,-0.757105,-3.040330,-4.885736,-0.083756,0.063383,0.506000,-0.531940,-2.061280,-2.760778,-0.255264,-0.184823,0.731836,-0.005538,-1.153460,-1.024588,-0.292548,-0.564057,0.928910,0.588462,-0.522107,0.194186,-0.217980,-0.972053,1.064198,1.155095,-0.158032,1.007692,-0.079495,-1.174453,1.097221,1.941010,0.036915,1.404121,0.070707,-0.997619,1.008805,2.725722,0.306787,1.618918,0.207061,-0.648213,0.789360,3.353612,0.593235,1.624212,0.300804,-0.427703,0.485760,3.545993,0.614587,1.350189,0.354067,-0.300937,0.144876,2.762729,0.642562,1.060768,0.364720,-0.182693,-0.183225,1.642447,0.567075,0.916820,0.362589,0.012251,-0.423975,0.626835,0.478769,0.798927,0.359393,0.297741,-0.557133,0.222428,0.410999,0.598624,0.370046,0.508663,-0.609331,0
6.751344,-14.275211,-19.700603,0.713061,0.816525,-0.381364,6.784420,-21.158539,-37.255390,-0.745285,2.149169,-1.425323,1.842796,-24.188858,-60.318516,-3.477686,2.772349,-2.528936,-5.195140,-28.254385,-80.554115,-8.464186,2.963031,-2.950780,-8.802055,-41.539013,-78.144371,-15.582277,3.555317,-2.812296,-12.020084,-58.928360,-48.845177,-21.734175,3.826960,-2.526805,-14.869638,-69.302086,-7.098621,-25.679911,2.178997,-1.771533,-14.391355,-63.186211,43.161102,-27.142519,-1.674062,0.309992,-10.907174,-38.917248,128.950089,-19.709108,-3.940943,3.547328,5.988837,-18.726694,150.110672,-4.568516,-10.247304,5.202748,27.593288,-0.173864,115.800293,7.761910,-11.819633,3.984086,42.678936,-3.569309,52.333221,11.366762,-7.738608,-0.524110,30.278797,-15.100581,25.435444,10.507094,-2.199237,-5.480782,10.766210,-17.571138,14.570513,9.724126,3.235738,-7.551654,-2.126499,-11.382445,2.566180,9.798695,5.669866,-7.397191,-11.355537,-10.772542,-9.110836,9.781651,5.362005,-5.995304,-14.689104,-12.623553,-17.848289,9.143558,3.404050,-4.104461,-13.784836,-10.994109,-25.029097,7.783216,1.255413,-2.420279,-12.190955,-9.138903,-28.347944,5.756019,-0.016512,-1.049285,-8.983327,-8.180962,-26.283497,3.634014,-0.425573,-0.080960,-5.922515,-7.423608,-21.362749,2.043575,-0.316916,0.396278,-3.758211,-6.988283,-15.762680,1.018792,0.115581,0.610396,-1.794803,-6.819280,-11.462223,0.436092,0.343548,0.732901,-0.698984,-5.573479,-8.212082,0.114383,0.159257,0.810666,-0.413587,-4.336267,-5.522399,-0.062451,-0.118777,0.895887,-0.395149,-3.444667,-2.972321,-0.115714,-0.348874,1.013066,-0.245935,-2.923993,-0.923532,-0.042211,-0.457531,1.153681,0.198044,-2.441961,0.494598,0.121840,-0.359526,1.290034,1.015199,-1.815651,1.065734,0.330631,-0.193345,1.381647,2.220600,-0.992702,0.628693,0.475507,-0.162453,1.367799,3.149978,-0.193956,-0.090891,0.492551,-0.211455,1.216531,3.753469,0.412071,-0.270249,0.379633,-0.307329,0.959803,3.899611,0.858134,0.139842,0.205995,-0.373375,0.643419,3.824321,1.111312,0.963570,0.060054,-0.322242,0.305731,3.691256,1.169232,1.844510,0.036618,-0.081493,-0.067112,3.236453,0.872795,2.334908,0.165515,0.227434,-0.429301,2.541789,0.605576,2.192406,0.341284,0.347809,-0.708400,1.582180,0.624270,1.738771,0.469115,0.330764,-0.894821,0.376123,0.745079,1.062934,0.514922,0.337156,-0.969390,-0.561626,0.770810,0.318584,0.506400,0.434095,-0.948085,0
6.723359,-14.050225,-17.550232,1.964746,-0.866592,0.226901,8.069324,-19.198961,-39.854092,1.268063,-0.659931,-0.809600,6.805971,-22.836594,-69.914581,-2.311223,0.175236,-1.989913,4.338745,-26.087667,-96.196449,-9.084168,2.718020,-3.152115,-0.161907,-44.707912,-86.621101,-17.730913,3.122820,-4.099134,-6.929359,-67.590233,-47.616745,-24.302525,3.699128,-4.512457,-17.316530,-79.163132,-4.968267,-27.977684,2.655170,-4.084221,-32.069496,-72.193169,54.787724,-28.640278,-0.803741,-1.159007,-29.665037,-51.069221,143.060486,-19.908312,-6.885332,4.649876,3.917187,-28.365299,149.580032,-3.144259,-15.657778,7.310905,31.763332,-7.688667,107.465530,8.989094,-15.088927,5.417931,52.653580,-6.578239,42.665199,11.010964,-7.031273,-0.361124,36.931610,-17.955738,20.760281,9.350219,0.883636,-6.411822,9.344435,-22.636303,15.309238,8.899611,6.124733,-8.527435,-7.958065,-17.593216,5.864078,9.753953,7.057904,-7.596395,-19.537374,-13.532690,-8.879424,10.304695,5.237369,-5.094091,-20.969120,-13.334192,-21.092844,9.676189,2.902311,-2.147572,-15.743935,-11.625232,-28.537275,8.157124,0.820786,0.101200,-9.102661,-9.064571,-33.383209,6.026596,-0.386158,1.262337,-3.405108,-6.583561,-33.105389,3.351719,-0.493750,1.535045,0.770863,-5.850535,-25.712507,1.041162,-0.154996,1.198422,2.319958,-5.597218,-15.450921,-0.290417,0.272175,0.625310,2.433105,-4.876795,-6.939719,-0.678173,0.688693,0.110787,2.211784,-5.061803,-2.083099,-0.456599,0.885767,-0.139550,1.273512,-4.242708,0.025257,-0.012384,0.641821,-0.113983,-0.204418,-2.329195,0.825078,0.391351,0.260457,0.078830,-1.433974,-1.359989,1.092056,0.665124,-0.004794,0.430367,-1.532919,-0.707150,1.001251,0.784433,-0.091080,0.826645,-0.267025,0.004143,0.865393,0.800412,-0.016512,1.125984,1.802486,0.599546,0.936972,0.773781,-0.077232,1.219727,3.694473,0.947686,1.137135,0.742888,-0.343548,1.083373,4.452663,1.355655,1.425954,0.738627,-0.553404,0.771251,4.565341,1.331905,1.782411,0.796151,-0.468183,0.361124,4.148263,0.887697,1.894853,0.929309,-0.149670,-0.062851,3.344138,0.449597,1.658660,1.110404,0.162453,-0.420779,2.353040,0.284843,0.900578,1.269128,0.413855,-0.664725,1.595677,0.181567,-0.192130,1.326653,0.596015,-0.809600,0.764351,0.084939,-1.409125,1.238236,0.619451,-0.873516,-0.146489,0.392922,-2.144436,1.002813,0.524642,-0.859668,-0.823638,0.548539,-1.925472,0.730105,0.454335,-0.774447,0
1.784978,-14.851217,-19.766739,0.961267,-0.110255,0.610396,3.064555,-19.290581,-35.080921,-0.422510,-0.535295,0.267381,3.253366,-22.232597,-60.488590,-3.511775,-0.242347,-0.317449,2.933984,-29.267683,-82.692375,-9.287634,0.737695,-1.082308,3.806182,-44.652496,-82.360909,-16.577232,1.793371,-2.123070,1.675432,-65.172745,-61.234890,-22.706760,3.332677,-3.296991,-4.171048,-84.418564,-29.489441,-26.935858,5.462139,-4.432562,-13.978314,-92.774597,6.885091,-29.235762,5.987314,-5.088764,-32.925861,-81.547791,64.809700,-28.700998,3.022686,-3.315100,-34.478256,-49.842041,143.417313,-19.557840,-3.809915,1.653289,-9.276544,-21.886255,148.806656,-3.812179,-13.453747,4.781969,13.847440,-9.856233,102.895515,7.458310,-15.219954,4.424040,33.022690,-11.661819,45.583473,9.972332,-8.401201,0.599743,25.856768,-15.702251,20.844019,8.520378,0.102798,-3.964911,8.436861,-16.177065,12.185754,7.194125,6.713824,-5.953759,-3.048905,-10.846277,6.581707,7.020487,8.796414,-5.577721,-9.868700,-5.927691,0.078294,7.255910,6.932203,-3.974499,-13.000141,-4.565428,-5.765184,7.233540,3.383810,-2.029327,-12.263075,-5.723382,-9.097972,6.883068,0.619451,-0.379234,-8.177279,-5.418116,-8.743641,6.401569,-0.341417,0.714792,-2.818537,-5.165760,-5.694895,6.132057,-0.157126,1.099352,0.676039,-6.293602,-3.361678,6.171472,0.312655,0.972586,2.942649,-8.504593,-4.362996,6.252432,0.562992,0.747815,2.793737,-8.052709,-7.300033,6.078794,0.521447,0.531567,1.265291,-5.445042,-9.090806,5.546162,0.218912,0.382430,-0.146706,-3.703673,-9.009994,4.816456,0.134756,0.390952,-0.701680,-3.774738,-7.197676,4.185820,0.283893,0.539023,-0.562339,-4.369951,-5.471827,3.820435,0.444748,0.756337,-0.006276,-4.099390,-5.099003,3.636144,0.362722,0.987499,0.421892,-3.128366,-5.500833,3.449723,0.081493,1.154746,0.881351,-2.526116,-5.627133,3.188734,-0.271110,1.246359,1.266698,-2.104157,-5.425436,2.855306,-0.474575,1.276186,1.531916,-1.754666,-4.975871,2.512291,-0.485228,1.246359,2.110862,-1.392530,-4.480010,2.203365,-0.406398,1.148354,2.572884,-1.113637,-3.947688,1.938114,-0.287089,0.978977,2.928354,-1.190256,-3.512964,1.721866,-0.162453,0.794687,3.074126,-1.201637,-3.158992,1.536510,-0.135821,0.621049,2.909289,-1.028849,-2.836211,1.374590,-0.221042,0.447411,2.569404,-0.873524,-2.500703,1.221192,-0.329699,0.271642,2.261106,-0.874594,-2.098666,1.076316,-0.375505,0.113983,0
3.892962,-17.394337,-14.108521,2.582598,-0.034621,-0.159790,3.003572,-21.358978,-28.913475,1.420396,0.370179,-0.726510,-0.144097,-23.049335,-50.010746,-1.207610,0.704672,-1.056741,-2.028359,-25.678389,-73.954193,-6.270808,0.613059,-1.254881,-2.843021,-35.033718,-81.103760,-13.393160,0.304133,-1.459411,-2.536149,-52.892300,-62.683151,-20.154388,0.625842,-1.626658,-3.178938,-69.409416,-33.108875,-24.550732,2.058622,-1.940910,-5.519472,-79.681854,-2.799391,-26.683390,3.882353,-2.557698,-10.768821,-78.354439,28.417339,-27.461033,4.746282,-2.981673,-19.826157,-58.134125,81.038368,-24.874573,4.218976,-1.868472,-13.434269,-31.294472,139.293549,-14.660824,-0.327569,0.252467,-8.632236,-7.781371,137.922424,-1.302418,-7.238999,1.296426,-4.285460,-5.486718,89.832298,7.488138,-9.257673,1.788578,3.492799,-13.245729,49.222702,10.502833,-6.686127,0.842624,4.401825,-13.668677,23.128428,10.563554,-2.133190,-0.651941,4.846399,-7.280533,8.359270,9.342762,2.160887,-1.783251,2.676912,-1.251624,1.267677,7.964311,4.400072,-2.452237,-1.932236,-1.241232,-0.543004,6.974680,4.701541,-2.486325,-4.868911,-5.034441,-0.380712,6.508095,3.873831,-1.883386,-4.615924,-6.094067,-1.167903,6.423939,2.220542,-0.996022,-4.359701,-4.538086,-1.610568,6.395177,0.239152,-0.239684,-4.001687,-4.189108,-0.695270,6.364285,-1.139300,0.337689,-3.415095,-5.482650,0.411076,6.450571,-1.373657,0.757402,-2.647518,-6.786441,0.339044,6.662558,-0.686562,1.071655,-1.562529,-7.166673,-0.856085,6.859632,0.338221,1.321992,0.493974,-7.631631,-2.743538,6.961897,0.920920,1.462607,1.943625,-8.485184,-4.944047,6.918221,0.774979,1.527588,2.742287,-8.236770,-7.223762,6.644449,0.193345,1.492434,3.153301,-7.389167,-9.286201,6.116078,-0.347809,1.337971,3.202787,-6.554198,-10.361557,5.357610,-0.652474,1.100417,2.852977,-5.964002,-11.168967,4.481964,-0.572579,0.837297,2.332930,-5.139374,-11.854081,3.574359,-0.103863,0.600809,2.099447,-4.265394,-11.803560,2.707234,0.413855,0.371777,1.930907,-3.941957,-10.832829,1.938114,0.733434,0.170442,1.873579,-3.837086,-9.372157,1.293630,0.827177,0.039415,1.830275,-3.799269,-7.961806,0.769520,0.643952,-0.028762,1.669848,-3.420281,-6.542920,0.319979,0.218912,-0.036219,1.362101,-2.855198,-4.893192,-0.047537,-0.210390,-0.013848,0.846322,-2.739307,-3.232294,-0.307462,-0.398941,0.024501,0.787209,-2.702654,-1.812492,-0.454468,-0.370179,0.043676,0
2.127133,-13.203089,-20.035324,-0.127432,0.714259,-0.024501,4.283073,-16.695992,-32.707111,-1.586843,1.328916,-0.606135,5.670237,-19.379990,-47.015987,-4.077430,1.838112,-1.459411,6.363585,-23.551975,-57.876160,-7.809048,1.982988,-2.363820,6.047257,-30.178793,-58.186581,-12.544146,1.547295,-3.125484,3.584553,-40.232288,-44.819321,-17.120518,1.317199,-3.640006,-0.954144,-50.392944,-24.260624,-20.583691,1.397093,-3.802991,-6.531702,-55.661118,-2.951330,-22.946445,0.839960,-3.422692,-14.128835,-55.652660,21.740761,-24.090538,-0.964596,-1.969672,-21.170467,-46.683395,62.171627,-21.511534,-3.499924,0.945954,-14.393126,-31.324549,98.253021,-13.500751,-7.443530,4.132158,-1.356809,-16.045223,95.515472,-3.913379,-10.659560,5.493565,12.608236,-4.415851,63.661076,2.766889,-9.441964,4.966259,25.021246,-2.052826,37.472889,4.889960,-5.193693,2.469281,24.822802,-3.055091,25.133701,4.912330,-0.636495,-0.770186,15.585097,-5.182951,21.772266,4.640688,2.808568,-2.969955,5.787269,-5.753152,22.821722,4.943223,3.945204,-3.711379,-1.231949,-5.997146,24.232975,5.931787,3.206976,-3.340667,-4.751235,-6.610909,23.935600,7.331544,1.665540,-2.459694,-5.261407,-7.873799,21.370441,8.768584,-0.007989,-1.629853,-3.959583,-10.315804,17.678757,9.916939,-1.186171,-1.067394,-2.151173,-13.555569,13.910790,10.694581,-1.839178,-0.829840,-0.989410,-16.506968,10.418089,11.157970,-1.823199,-0.788295,0.301624,-18.983444,6.902392,11.429613,-1.261805,-0.780838,1.988734,-20.282520,2.868455,11.570228,-0.721716,-0.847950,2.591128,-19.500191,-1.729470,11.583011,-0.268979,-1.099352,2.088954,-17.956978,-6.893803,11.346522,0.468183,-1.314535,1.691862,-17.042919,-11.572018,10.658362,1.084971,-1.410409,1.706856,-16.884279,-15.521379,9.585642,1.384310,-1.467933,0.939874,-16.071333,-19.233967,8.186951,1.484445,-1.530784,-0.216757,-14.077629,-22.269072,6.586925,1.474858,-1.554220,-1.582725,-11.962910,-23.319149,4.904873,1.356613,-1.482847,-2.888593,-10.583950,-22.638783,3.330414,1.138234,-1.276186,-3.781844,-9.372007,-20.637201,1.888047,0.911333,-0.911866,-4.026368,-7.936229,-17.763191,0.623579,0.574710,-0.426105,-3.441779,-6.488195,-14.120420,-0.403335,0.127299,0.058589,-2.698653,-5.301566,-10.204597,-1.179913,-0.279632,0.501739,-1.757596,-4.488826,-6.437749,-1.683782,-0.624777,0.909735,-0.397121,-3.870705,-3.183512,-1.918140,-0.937965,1.227184,1.255827,-3.238349,-0.877726,-1.926662,-1.135038,1.370994,0
2.185661,-14.378244,-23.172268,-0.245676,1.001880,0.063916,3.884608,-16.005934,-39.233833,-2.273938,0.813329,-0.414388,3.969848,-19.286114,-56.127869,-5.876660,0.584297,-1.069525,2.173987,-26.242041,-65.199936,-10.872746,0.214651,-1.675660,0.674345,-38.670479,-61.446808,-16.530361,0.302002,-2.125201,-1.659780,-53.767151,-44.173290,-21.402878,0.989097,-2.377668,-5.430345,-68.716843,-21.059072,-24.984295,1.779523,-2.409626,-11.236045,-76.517105,6.286253,-27.664497,1.224521,-1.985651,-17.680389,-69.804703,53.972202,-27.474880,0.092145,-0.011718,-13.001245,-48.209473,121.397675,-19.372484,-3.160105,3.232010,3.030196,-19.770987,139.145065,-5.752024,-9.443029,4.519914,12.556793,-0.832623,97.883041,5.205277,-11.741868,3.855189,23.095917,-6.380054,53.059067,9.298020,-8.235021,1.411474,21.598124,-14.334089,27.886318,9.605882,-2.984336,-1.847167,13.174773,-15.996706,15.182777,8.781367,2.076731,-3.981956,5.808098,-11.427567,9.886186,8.116643,4.779305,-4.603004,0.115322,-8.327935,6.409751,7.953658,4.768653,-4.261055,-4.779137,-7.712833,2.522230,8.032487,3.045056,-3.368364,-6.704088,-7.915136,-1.486317,8.013312,1.011468,-2.279664,-6.898872,-7.989428,-4.398404,7.788542,-0.442617,-1.339036,-6.353035,-8.412990,-5.637706,7.402916,-0.923051,-0.601874,-4.434162,-7.873239,-5.581982,7.011965,-0.778175,-0.164051,-2.751583,-7.839945,-5.432976,6.682798,-0.286023,-0.014914,-1.472310,-8.255165,-5.809721,6.349371,0.314785,0.021305,-0.241328,-7.887688,-6.690066,5.930722,0.702541,0.041545,0.549407,-7.044282,-7.598497,5.433244,0.620516,0.039415,0.564911,-6.069881,-8.155283,4.885698,0.267914,0.021305,0.073919,-5.557034,-8.147007,4.309391,0.094276,0.052198,-0.190837,-5.214797,-7.600300,3.786346,0.180562,0.118244,-0.223982,-4.768877,-6.964971,3.346393,0.418116,0.168312,0.070106,-4.177793,-6.528711,2.992725,0.627973,0.207726,0.373163,-3.734312,-6.453988,2.696582,0.582167,0.260990,0.692535,-3.067911,-6.163002,2.397243,0.284958,0.296143,0.951288,-2.301066,-5.589435,2.085120,-0.000533,0.294013,1.126212,-1.955589,-4.715937,1.793238,-0.114516,0.267381,1.406060,-1.952269,-3.803453,1.570598,-0.129430,0.221575,1.598603,-1.916230,-3.229081,1.399091,-0.098537,0.160855,1.581925,-1.446205,-2.851917,1.243562,-0.093211,0.088417,1.619889,-1.112162,-2.456207,1.088034,-0.079362,0.002131,1.658832,-0.932446,-1.987617,0.948484,-0.019707,-0.101200,0
-2.627314,-12.424814,-21.487106,-1.598561,0.262587,0.982173,-1.443575,-14.663640,-29.575880,-3.268895,0.316916,1.068459,1.685857,-17.783979,-38.446041,-5.579452,0.349939,0.853276,5.313411,-22.243561,-46.731785,-8.814657,0.466053,0.210922,8.537200,-29.783642,-49.467907,-13.274916,0.989097,-0.823449,10.517763,-41.024338,-41.133060,-17.914139,2.063948,-2.313753,8.956476,-53.681751,-25.906023,-21.652149,3.355048,-4.111917,3.086611,-64.523453,-10.427526,-24.287611,4.889028,-5.788642,-6.437662,-69.767136,9.317532,-26.264740,5.929790,-6.990260,-24.155594,-66.380440,48.567326,-25.841831,5.451487,-6.534327,-40.248978,-42.312561,106.552948,-18.676868,2.431464,-2.939062,-34.216259,-14.919130,127.502388,-6.136584,-5.008337,1.484977,-17.554302,-6.736063,94.336525,5.011400,-11.899528,3.974499,-1.263230,-14.704178,50.143906,10.205626,-12.552534,3.864776,4.829560,-16.729637,20.699759,10.814956,-9.107471,1.901496,3.488599,-11.252359,5.891943,9.053010,-3.509511,-0.132093,3.676512,-5.921494,1.244375,6.983202,1.897767,-1.451954,4.651519,-3.961046,2.186703,5.612208,4.994489,-2.162485,3.720560,-3.471150,5.867467,5.158406,5.009402,-2.353167,0.397069,-3.952829,10.266435,5.465202,3.261305,-1.992043,-2.347628,-5.944292,12.918638,6.376002,1.228782,-1.196291,-2.845222,-7.869343,11.917435,7.515834,-0.361657,-0.406931,-2.043511,-8.889265,8.518497,8.494812,-1.214933,0.031958,-1.118527,-10.749496,3.994416,9.070054,-1.061535,0.159790,-0.142872,-12.209186,-0.376861,9.213864,-0.263653,0.202400,1.318106,-12.080399,-4.431870,9.062597,0.555535,0.204531,2.301421,-10.817880,-7.575363,8.694016,0.960335,0.123571,2.734142,-9.323565,-10.322705,8.128361,0.952878,-0.017044,2.409728,-8.360205,-12.312569,7.408243,0.870853,-0.166181,1.751152,-7.788373,-13.374548,6.605034,0.782436,-0.256729,1.124235,-7.029809,-14.133690,5.716604,0.718520,-0.308926,0.724348,-6.399613,-14.573636,4.758932,0.772849,-0.336623,0.308501,-5.726383,-14.330023,3.777824,0.848482,-0.331297,-0.117231,-5.301856,-13.654484,2.848914,0.861266,-0.252467,-0.287895,-4.777757,-12.717390,1.984986,0.728108,-0.112918,-0.163167,-4.084739,-11.287790,1.191364,0.457531,0.030893,0.297779,-3.374120,-9.319592,0.491486,0.131560,0.125701,1.016811,-2.639187,-6.617196,-0.062451,0.010120,0.122505,1.721889,-2.050670,-3.750345,-0.406531,0.029295,0.030893,2.071082,-1.672957,-1.526739,-0.531167,0.071905,-0.151267,0
8.126357,-19.851101,-19.743359,-0.252068,-0.450074,-1.443432,9.136905,-25.859774,-34.958004,-1.935185,-0.096406,-2.539588,5.845596,-29.013641,-52.837059,-4.760264,0.503337,-3.711379,0.604399,-33.932899,-67.265640,-9.060733,0.779240,-4.463455,-2.024198,-43.008030,-69.134254,-14.800374,1.123320,-4.751076,-3.540172,-56.364616,-53.105831,-20.338678,1.972336,-4.983304,-7.397036,-70.652870,-27.052435,-24.588017,3.477553,-5.318861,-12.109312,-78.908493,2.139645,-27.429073,4.506598,-5.766272,-19.662874,-77.999474,38.250721,-28.783024,3.235738,-5.364668,-27.765484,-58.836960,106.468674,-24.590147,0.295611,-2.404300,-21.538824,-30.148903,149.985962,-10.838658,-5.602754,1.209074,-19.163034,-7.638049,131.271500,4.372241,-13.987444,2.948650,-15.737945,-12.814629,69.904655,11.877024,-13.937377,3.467433,-6.522970,-18.056015,27.990204,13.115926,-8.861396,2.830405,0.651911,-13.303366,4.012758,11.459440,-2.920420,1.546763,6.933476,-5.546880,-8.838604,8.880437,1.715607,0.276969,9.858920,-0.377092,-13.284274,6.233257,3.767305,-1.005609,7.149878,0.914256,-10.281528,4.062250,3.766240,-2.000565,1.920544,-0.261382,-3.698623,3.003378,3.064231,-2.358494,-2.009241,-1.908692,2.065509,3.036401,2.259957,-2.098569,-4.425324,-2.904806,4.037894,3.759715,1.627190,-1.425323,-4.857279,-3.583291,2.781058,4.668385,1.163800,-0.551807,-3.336287,-4.015481,-0.662082,5.333109,0.606668,0.204531,-1.799882,-4.495337,-4.009402,5.594099,0.034621,0.741423,-0.736360,-4.760191,-6.268328,5.497160,-0.431964,1.062068,0.464262,-4.126166,-7.361951,5.121122,-0.694019,1.168594,1.472824,-3.440377,-7.786790,4.607665,-0.702541,1.086569,2.259919,-3.219992,-7.813107,4.077163,-0.589623,0.858603,2.850124,-2.968655,-7.841358,3.516835,-0.433030,0.512392,2.974093,-2.703365,-7.823274,2.897917,-0.133691,0.148072,2.371051,-2.325366,-7.314153,2.278998,0.179497,-0.151267,1.449727,-1.742436,-6.200768,1.765541,0.341417,-0.344080,0.391374,-1.357093,-4.806134,1.394830,0.359526,-0.397343,-0.433408,-1.087060,-3.327357,1.171124,0.316916,-0.309992,-0.894068,-0.815910,-1.867285,1.078446,0.217846,-0.126766,-1.019581,-0.790048,-0.812388,1.098686,0.045274,0.125701,-0.717803,-0.901487,-0.183725,1.197756,-0.208259,0.384560,-0.209061,-0.933445,0.045377,1.313870,-0.457531,0.594417,0.127062,-0.756272,0.218571,1.410809,-0.663127,0.714792,0.336600,-0.379388,0.727721,1.496030,-0.755805,0.775512,0
