time,seconds_elapsed,z,y,x
1687502524584963600,0.115963623046875,-0.6295707821846008,0.1464737504720688,0.5032039284706116
1687502524594855000,0.12585498046875,-0.5890907645225525,-0.009054740890860558,0.44781020283699036
1687502524604784400,0.135784423828125,-0.5230444669723511,-0.11132004857063293,0.3838943839073181
1687502524614755300,0.14575537109375,-0.4324970245361328,-0.18056218326091766,0.296542763710022
1687502524624770000,0.15577001953125,-0.34088435769081116,-0.25726115703582764,0.1676458716392517
1687502524634827800,0.165827880859375,-0.28442537784576416,-0.400006502866745,0.005725792143493891
1687502524644927000,0.175927001953125,-0.2631201148033142,-0.4894886314868927,-0.12636689841747284
1687502524655064000,0.18606396484375,-0.2577938139438629,-0.43942126631736755,-0.17217323184013367
1687502524665234200,0.196234130859375,-0.24714116752147675,-0.30839383602142334,-0.1806953400373459
1687502524675431700,0.206431640625,-0.2077264040708542,-0.16138744354248047,-0.16897743940353394
1687502524685631700,0.2166318359375,-0.1502021700143814,0.004793686326593161,-0.146606907248497
1687502524695831800,0.226831787109375,-0.08735162019729614,0.03675159439444542,-0.1892174482345581
1687502524706031900,0.237031982421875,-0.04367581009864807,0.033555805683135986,-0.24035011231899261
1687502524716231700,0.247231689453125,0.006391582079231739,0.06657897680997849,-0.212653249502182
1687502524726357500,0.257357421875,0.066046342253685,0.07829687744379044,-0.11358373612165451
1687502524736412200,0.267412109375,0.0894821435213089,0.1464737504720688,0.06538055837154388
1687502524746466800,0.277466796875,0.066046342253685,0.28815382719039917,0.28375959396362305
1687502524756521200,0.287521240234375,0.005326318088918924,0.5651223659515381,0.5063996911048889
1687502524766575900,0.297575927734375,0.0010652636410668492,0.7930887937545776,0.6491450071334839
1687502524776630500,0.307630615234375,-0.02769685536623001,0.8218508958816528,0.6992124319076538
1687502524786685200,0.317685302734375,-0.08309056609869003,0.6673876643180847,0.7151913642883301
1687502524796739600,0.327739501953125,-0.1363537460565567,0.3446127772331238,0.6289049983024597
1687502524806794200,0.337794189453125,-0.16085481643676758,-0.08575372397899628,0.4701807498931885
1687502524816849000,0.347848876953125,-0.1416800618171692,-0.49161916971206665,0.3572627902030945
1687502524826903300,0.3579033203125,-0.06498108059167862,-0.6663224101066589,0.3380880355834961
1687502524836958000,0.3679580078125,0.07882951200008392,-0.5896234512329102,0.38602492213249207
1687502524847012600,0.3780126953125,0.22477063536643982,-0.4617917835712433,0.46272388100624084
1687502524857067300,0.3880673828125,0.3142527639865875,-0.38722333312034607,0.5511407852172852
1687502524867121700,0.39812158203125,0.39840859174728394,-0.25086960196495056,0.6544713377952576
1687502524877176300,0.40817626953125,0.5230444669723511,-0.1603221744298935,0.7343661189079285
1687502524887231000,0.41823095703125,0.5219792127609253,-0.12410321086645126,0.8334356546401978
1687502524897285400,0.428285400390625,0.4197138845920563,-0.14221268892288208,0.8760461807250977
1687502524907340000,0.438340087890625,0.32597067952156067,-0.07403582334518433,0.7886945605278015
1687502524917394700,0.448394775390625,0.25140222907066345,-0.0015978955198079348,0.6395576596260071
1687502524927449300,0.458449462890625,0.19494324922561646,-0.010120004415512085,0.48189863562583923
1687502524937503700,0.468503662109375,0.18961693346500397,-0.16564849019050598,0.3274354040622711
1687502524947558400,0.478558349609375,0.22796641290187836,-0.17097482085227966,0.15273217856884003
1687502524957613000,0.488613037109375,0.25672852993011475,-0.009054740890860558,-0.028362644836306572
1687502524967667500,0.49866748046875,0.13315795361995697,0.3147853910923004,-0.14554163813591003
1687502524977722000,0.50872216796875,-0.1597895473241806,0.3850927948951721,-0.18282587826251984
1687502524987776800,0.51877685546875,-0.3962780833244324,0.49268442392349243,-0.0858868807554245
1687502524997831400,0.52883154296875,-0.5294360518455505,0.7099981904029846,0.08988162130117416
1687502525007885800,0.5388857421875,-0.6061350107192993,0.8154593110084534,0.29228171706199646
1687502525017940500,0.5489404296875,-0.6562023758888245,0.7739140391349792,0.45633232593536377
1687502525027995100,0.5589951171875,-0.657267689704895,0.6865624189376831,0.5745765566825867
1687502525038049800,0.5690498046875,-0.5965476632118225,0.4884233772754669,0.6640587449073792
1687502525048104200,0.579104248046875,-0.4857602119445801,0.1645832359790802,0.7439534664154053
1687502525058158800,0.589158935546875,-0.35579806566238403,-0.11132004857063293,0.8046735525131226
1687502525068213500,0.599213623046875,-0.23329274356365204,-0.21571588516235352,0.8068040609359741
1687502525078268000,0.609267822265625,-0.13954953849315643,-0.15606112778186798,0.7407577037811279
1687502525088322600,0.619322509765625,-0.0894821435213089,0.022903168573975563,0.6054692268371582
1687502525098377200,0.629377197265625,-0.08841688185930252,0.23702116310596466,0.43396177887916565
1687502525108432000,0.639431884765625,-0.13209268450737,0.3051980435848236,0.2805638015270233
1687502525118486300,0.649486328125,-0.15446323156356812,0.11877689510583878,0.17510271072387695
1687502525128541000,0.659541015625,-0.11185268312692642,-0.17310534417629242,0.12503531575202942
1687502525138595600,0.669595703125,-0.023435799404978752,-0.3584612011909485,0.11438268423080444
1687502525148650000,0.67964990234375,0.10652636736631393,-0.31265488266944885,0.1069258376955986
1687502525158704600,0.68970458984375,0.2577938139438629,-0.033555805683135986,0.04194475710391998
1687502525168759300,0.69975927734375,0.377103328704834,0.1880190372467041,-0.09227846562862396
1687502525178814000,0.70981396484375,0.5422192215919495,0.6801708340644836,-0.3074617087841034
1687502525188868400,0.719868408203125,0.7275750637054443,1.7188029289245605,-0.5460807681083679
1687502525198923000,0.729923095703125,0.8319709300994873,1.5270553827285767,-0.5386239290237427
1687502525208977700,0.739977783203125,0.8820382952690125,0.26471802592277527,-0.2637858986854553
1687502525219032000,0.750031982421875,0.8809730410575867,-0.8996151685714722,0.04407528415322304
1687502525229086700,0.760086669921875,0.9725856781005859,-0.9795098900794983,0.15805849432945251
1687502525239141400,0.770141357421875,1.0652636289596558,-0.49268442392349243,0.18788588047027588
1687502525249196000,0.780196044921875,1.0205225944519043,-0.1688442826271057,0.2486059069633484
1687502525259250400,0.79025048828125,0.9118656516075134,-0.15606112778186798,0.35939332842826843
1687502525269305000,0.80030517578125,0.829840362071991,-0.2721748650074005,0.4424838721752167
1687502525279359700,0.81035986328125,0.7637940049171448,-0.39254966378211975,0.5362271070480347
1687502525289414400,0.820414306640625,0.6540718674659729,-0.5427518486976624,0.6566019058227539
1687502525299469000,0.830468994140625,0.4942823350429535,-0.6194508075714111,0.7514103651046753
1687502525309523700,0.840523681640625,0.30253487825393677,-0.5193160176277161,0.8536756634712219
1687502525319578400,0.850578369140625,0.03728422895073891,-0.3488738536834717,0.9804420471191406
1687502525329632800,0.8606328125,-0.33662331104278564,-0.18695376813411713,1.0784462690353394
1687502525339687400,0.8706875,-0.754206657409668,0.15393058955669403,1.1274484395980835
1687502525349742000,0.8807421875,-1.0450236797332764,0.7558045387268066,1.1306442022323608
1687502525359796700,0.890796630859375,-1.1962910890579224,1.2639353275299072,1.1444926261901855
1687502525369851400,0.900851318359375,-1.2687289714813232,1.440769076347351,1.2030820846557617
1687502525379906000,0.910906005859375,-1.2367711067199707,1.2681963443756104,1.2659326791763306
1687502525389960700,0.920960693359375,-1.105743646621704,0.8239814043045044,1.3564801216125488
1687502525400015400,0.931015380859375,-0.8884298801422119,0.27004432678222656,1.5215959548950195
1687502525410070000,0.941070068359375,-0.6072002649307251,-0.20080219209194183,1.7389097213745117
1687502525420124700,0.951124755859375,-0.3536675274372101,-0.5214465260505676,1.9860508441925049
1687502525430179300,0.961179443359375,-0.2024000883102417,-0.7408908605575562,2.212952136993408
1687502525440234000,0.97123388671875,-0.15765902400016785,-0.9656614661216736,2.387655258178711
1687502525450288600,0.98128857421875,-0.188551664352417,-1.0604699850082397,2.5250742435455322
1687502525460343000,0.991343017578125,-0.24714116752147675,-1.0338383913040161,2.6284048557281494
1687502525470397700,1.001397705078125,-0.3249054253101349,-0.8953540921211243,2.70084285736084
1687502525480452400,1.011452392578125,-0.3813643753528595,-0.7600656151771545,2.740257501602173
1687502525490507000,1.021507080078125,-0.3536675274372101,-0.7419561147689819,2.778607130050659
1687502525500561700,1.031561767578125,-0.2727074921131134,-0.7153245210647583,2.8521101474761963
1687502525510616300,1.0416162109375,-0.15765902400016785,-0.6130592226982117,2.949049234390259
1687502525520671000,1.0516708984375,0.012783164158463478,-0.5629918575286865,3.0790114402770996
1687502525530725600,1.0617255859375,0.18642114102840424,-0.5555350184440613,3.2324094772338867
1687502525540780300,1.0717802734375,0.4197138845920563,-0.532099187374115,3.3911335468292236
1687502525550835000,1.0818349609375,0.657267689704895,-0.5310339331626892,3.6063168048858643
1687502525560889600,1.0918896484375,0.817057192325592,-0.2828274965286255,3.91524338722229
1687502525570944300,1.1019443359375,0.8799077868461609,-0.027164222672581673,4.236952781677246
1687502525580998700,1.11199853515625,0.6476802825927734,-0.9688572883605957,4.439352989196777
1687502525591053300,1.12205322265625,-0.004261054564267397,-1.277783751487732,3.770367383956909
1687502525601108000,1.13210791015625,-0.791490912437439,1.022120475769043,-0.40333545207977295
1687502525611162600,1.14216259765625,-1.6980302333831787,1.9797924757003784,-9.054341316223145
1687502525621217300,1.15221728515625,-2.7121613025665283,2.3782010078430176,-18.73971939086914
1687502525631272000,1.16227197265625,-3.417365789413452,3.8035237789154053,-25.24847984313965
1687502525641326600,1.17232666015625,-3.3758203983306885,3.9068543910980225,-28.314308166503906
1687502525651381200,1.18238134765625,-1.822666049003601,2.4932496547698975,-28.241870880126953
1687502525661436000,1.192435791015625,2.262619972229004,-3.8013932704925537,-21.386898040771484
1687502525671490600,1.202490478515625,5.88451623916626,-12.091275215148926,-7.511839866638184
1687502525681545200,1.212545166015625,5.89197301864624,-14.249499320983887,4.630035400390625
1687502525691600000,1.222599853515625,1.7566196918487549,-8.894418716430664,9.070054054260254
1687502525701654500,1.232654541015625,-3.870102882385254,-1.636777639389038,8.867653846740723
1687502525711709000,1.242708984375,-6.4917168617248535,4.3180460929870605,8.68762493133545
1687502525721763600,1.252763671875,-6.393712520599365,6.562556743621826,9.328912734985352
1687502525731818200,1.262818359375,-5.005673885345459,5.405680179595947,10.003225326538086
1687502525741873000,1.272872802734375,-3.1190919876098633,3.036534070968628,10.0575532913208
1687502525751927600,1.282927490234375,-1.458345890045166,1.2298468351364136,9.392828941345215
1687502525761982200,1.292982177734375,-0.2620548605918884,0.4884233772754669,8.306260108947754
1687502525772036900,1.303036865234375,0.3195790946483612,-0.0282294861972332,7.114230155944824
1687502525782091500,1.313091552734375,0.4324970245361328,-0.17949692904949188,5.791172504425049
1687502525792146200,1.323146240234375,0.32170963287353516,-0.061252661049366,4.468115329742432
1687502525802200800,1.333200927734375,0.08522108942270279,0.28069695830345154,3.235605239868164
1687502525812255500,1.34325537109375,-0.042610544711351395,0.7430213689804077,2.2012341022491455
1687502525822310100,1.35331005859375,-0.009587372653186321,0.8644614219665527,1.3958948850631714
1687502525832364500,1.363364501953125,0.09800425171852112,0.5928192138671875,0.7588672041893005
1687502525842419200,1.373419189453125,0.2812296152114868,0.28389275074005127,0.25606274604797363
1687502525852473900,1.383473876953125,0.5060002207756042,0.06338318437337875,-0.08375635743141174
1687502525862528500,1.393528564453125,0.7318361401557922,-0.18482324481010437,-0.2552638053894043
1687502525872583200,1.403583251953125,0.9289098978042603,-0.5640571117401123,-0.2925480306148529
1687502525882637800,1.413637939453125,1.06419837474823,-0.972053050994873,-0.2179795652627945
1687502525892692500,1.4236923828125,1.0972214937210083,-1.1744531393051147,-0.07949529588222504
1687502525902747100,1.4337470703125,1.0088046789169312,-0.9976193904876709,0.07070687413215637
1687502525912801800,1.4438017578125,0.7893603444099426,-0.6482129096984863,0.20706062018871307
1687502525922856400,1.4538564453125,0.4857602119445801,-0.4277033507823944,0.3008038103580475
1687502525932911000,1.4639111328125,0.14487585425376892,-0.3009369671344757,0.35406699776649475
1687502525942965800,1.4739658203125,-0.1832253485918045,-0.1826927214860916,0.3647196292877197
1687502525953020400,1.4840205078125,-0.4239749312400818,0.01225053146481514,0.36258912086486816
1687502525963074800,1.49407470703125,-0.5571328997612,0.297741174697876,0.35939332842826843
1687502525973129500,1.50412939453125,-0.6093307733535767,0.5086634159088135,0.3700459599494934
1687502525983184100,1.51418408203125,-0.641288697719574,0.5885581374168396,0.38282912969589233
1687502525993238800,1.52423876953125,-0.6647245287895203,0.5853623747825623,0.3604585826396942
1687502526003293400,1.53429345703125,-0.6380929350852966,0.5203812718391418,0.2816290855407715
1687502526013348000,1.54434814453125,-0.5305013060569763,0.44048652052879333,0.17829850316047668
1687502526023402800,1.55440283203125,-0.35153698921203613,0.31798118352890015,0.08668582886457443
1687502526033457200,1.56445703125,-0.13315795361995697,0.11132004857063293,0.028096329420804977
1687502526043511800,1.57451171875,0.0894821435213089,-0.038882121443748474,0.049401599913835526
1687502526053566500,1.58456640625,0.2588590681552887,-0.07297056168317795,0.1591237634420395
1687502526063621000,1.59462109375,0.3344927728176117,-0.029294749721884727,0.3189133107662201
1687502526073675500,1.604675537109375,0.32810118794441223,0.033555805683135986,0.46698495745658875
1687502526083730200,1.614730224609375,0.26951169967651367,0.10705899447202682,0.5436839461326599
1687502526093784800,1.624784912109375,0.20985694229602814,0.2018674612045288,0.5436839461326599
1687502526103839200,1.634839111328125,0.16298533976078033,0.1784316599369049,0.4978775978088379
1687502526113894000,1.644893798828125,0.10439583659172058,0.08042740821838379,0.4446144104003906
1687502526123948500,1.654948486328125,-0.02024000883102417,0.08149266988039017,0.4691154658794403
1687502526134003200,1.665003173828125,-0.07882951200008392,0.2263685166835785,0.5436839461326599
1687502526144057600,1.6750576171875,-0.11078742146492004,0.3669833242893219,0.6928208470344543
1687502526154112300,1.6851123046875,-0.09267793595790863,0.4127896726131439,0.8238482475280762
1687502526164167000,1.6951669921875,-0.054328445345163345,0.4287686049938202,0.9271788597106934
1687502526174221300,1.70522119140625,-0.04048001766204834,0.37017911672592163,0.9793767333030701
1687502526184276000,1.71527587890625,-0.026631591841578484,0.26152223348617554,0.9719198942184448
1687502526194330600,1.72533056640625,0.02769685536623001,0.1315600574016571,0.9058735966682434
1687502526204385300,1.73538525390625,0.11504847556352615,-0.01970737800002098,0.7961513996124268
1687502526214439700,1.745439697265625,0.2215748429298401,-0.1038632020354271,0.6640587449073792
1687502526224494300,1.755494384765625,0.3291664719581604,-0.0985368862748146,0.5191828608512878
1687502526234549000,1.765549072265625,0.4037349224090576,-0.09108003973960876,0.3604585826396942
1687502526244603400,1.775603271484375,0.44954127073287964,-0.17097482085227966,0.163384810090065
1687502526254658000,1.785657958984375,0.46871599555015564,-0.29880645871162415,-0.06777740269899368
1687502526264712700,1.795712646484375,0.4559328258037567,-0.40639808773994446,-0.26272064447402954
1687502526274767400,1.805767333984375,0.42610546946525574,-0.4575307369232178,-0.36179015040397644
1687502526284821800,1.81582177734375,0.38775596022605896,-0.4575307369232178,-0.33835434913635254
1687502526294876400,1.82587646484375,0.3291664719581604,-0.4277033507823944,-0.21904483437538147
1687502526304931000,1.83593115234375,0.26631590723991394,-0.3680485785007477,-0.06777740269899368
1687502526314985700,1.84598583984375,0.21518325805664062,-0.30839383602142334,0.09201214462518692
1687502526325040000,1.8560400390625,0.17789903283119202,-0.28495803475379944,0.2667153775691986
1687502526335094800,1.8660947265625,0.15339796245098114,-0.3158506751060486,0.44781020283699036
1687502526345149400,1.8761494140625,0.1406148076057434,-0.38722333312034607,0.6033387184143066
1687502526355204000,1.8862041015625,0.13954953849315643,-0.4703139066696167,0.7077345252037048
1687502526365258800,1.8962587890625,0.15446323156356812,-0.5299686789512634,0.7716503739356995
1687502526375313400,1.9063134765625,0.19494324922561646,-0.5981455445289612,0.8355661630630493
1687502526385368000,1.9163681640625,0.26098960638046265,-0.7014760971069336,0.9399620294570923
1687502526395422700,1.926422607421875,0.34088435769081116,-0.8516782522201538,1.105077862739563
1687502526405477400,1.936477294921875,0.43462756276130676,-1.0114678144454956,1.3277180194854736
1687502526415532000,1.946531982421875,0.519848644733429,-1.0657962560653687,1.553553819656372
1687502526425586400,1.95658642578125,0.4793686270713806,-0.8889625072479248,1.7090823650360107
1687502526435641000,1.96664111328125,0.2215748429298401,-0.34035173058509827,1.53650963306427
1687502526445695700,1.97669580078125,-0.3813643753528595,0.8165245652198792,0.7130608558654785
1687502526455750400,1.98675048828125,-1.4253227710723877,2.149169445037842,-0.7452850937843323
1687502526465805000,1.99680517578125,-2.5289359092712402,2.772348642349243,-3.4776864051818848
1687502526475859700,2.006859619140625,-2.9507803916931152,2.9630308151245117,-8.46418571472168
1687502526485914400,2.016914306640625,-2.812295913696289,3.5553174018859863,-15.582277297973633
1687502526495969000,2.026968994140625,-2.5268054008483887,3.8269596099853516,-21.734174728393555
1687502526506023700,2.037023681640625,-1.771533489227295,2.1789968013763428,-25.67991065979004
1687502526516078300,2.047078369140625,0.309991717338562,-1.6740617752075195,-27.142518997192383
1687502526526133000,2.057133056640625,3.547327995300293,-3.9409427642822266,-19.709108352661133
1687502526536187600,2.067187744140625,5.202747821807861,-10.24730396270752,-4.568516254425049
1687502526546242000,2.077241943359375,3.984086036682129,-11.819632530212402,7.761910438537598
1687502526556296700,2.087296630859375,-0.5241097211837769,-7.738607883453369,11.366762161254883
1687502526566351400,2.097351318359375,-5.480781555175781,-2.1992368698120117,10.507094383239746
1687502526576406000,2.107406005859375,-7.551653861999512,3.2357382774353027,9.724125862121582
1687502526586460700,2.117460693359375,-7.397190570831299,5.669865608215332,9.798694610595703
1687502526596515300,2.127515380859375,-5.995303630828857,5.36200475692749,9.78165054321289
1687502526606570000,2.137570068359375,-4.104460716247559,3.404049873352051,9.14355754852295
1687502526616624600,2.147624755859375,-2.420279026031494,1.2554131746292114,7.783215522766113
1687502526626679300,2.15767919921875,-1.0492846965789795,-0.01651158556342125,5.756019115447998
1687502526636734000,2.16773388671875,-0.08096003532409668,-0.42557281255722046,3.6340136528015137
1687502526646788600,2.17778857421875,0.3962780833244324,-0.31691592931747437,2.0435750484466553
1687502526656843300,2.18784326171875,0.6103960871696472,0.11558110266923904,1.0187915563583374
1687502526666897700,2.197897705078125,0.732901394367218,0.343547523021698,0.4360923171043396
1687502526676952300,2.207952392578125,0.8106656074523926,0.1592569202184677,0.11438268423080444
1687502526687007000,2.218007080078125,0.8958867192268372,-0.11877689510583878,-0.0624510794878006
1687502526697061600,2.2280615234375,1.0130656957626343,-0.3488738536834717,-0.11571425944566727
1687502526707116300,2.2381162109375,1.1536805629730225,-0.4575307369232178,-0.04221107065677643
1687502526717171000,2.2481708984375,1.290034294128418,-0.35952648520469666,0.12183953076601028
1687502526727225600,2.2582255859375,1.381646990776062,-0.1933453530073166,0.33063119649887085
1687502526737280300,2.2682802734375,1.3677985668182373,-0.16245271265506744,0.47550705075263977
1687502526747335000,2.2783349609375,1.2165310382843018,-0.211454838514328,0.4925512671470642
1687502526757389600,2.2883896484375,0.9598025679588318,-0.30732855200767517,0.3796333372592926
1687502526767444200,2.2984443359375,0.6434192657470703,-0.37337490916252136,0.2059953510761261
1687502526777499000,2.308498779296875,0.3057306706905365,-0.32224225997924805,0.0600542388856411
1687502526787553500,2.318553466796875,-0.06711161136627197,-0.08149266988039017,0.0366184376180172
1687502526797608000,2.32860791015625,-0.42930126190185547,0.22743378579616547,0.16551533341407776
1687502526807662600,2.33866259765625,-0.708400309085846,0.3478085696697235,0.3412838280200958
1687502526817717200,2.34871728515625,-0.8948214650154114,0.3307643532752991,0.4691154658794403
1687502526827772000,2.35877197265625,-0.9693899154663086,0.33715593814849854,0.5149217844009399
1687502526837826600,2.36882666015625,-0.9480846524238586,0.43409493565559387,0.5063996911048889
1687502526847881200,2.378881103515625,-0.8713856339454651,0.5608612895011902,0.48189863562583923
1687502526857936000,2.388935791015625,-0.7733814120292664,0.6418213248252869,0.45313653349876404
1687502526867990500,2.398990478515625,-0.6348971128463745,0.6024065613746643,0.39561229944229126
1687502526878045200,2.409045166015625,-0.433562308549881,0.41172438859939575,0.3135869801044464
