time,seconds_elapsed,z,y,x
1687499575057642500,0.122642578125,-0.056192658841609955,0.12543480098247528,-0.12210584431886673
1687499575067531500,0.132531494140625,-0.14567480981349945,0.04980107396841049,-0.22863221168518066
1687499575077458400,0.14245849609375,-0.22024326026439667,-0.06631266325712204,-0.32450592517852783
1687499575087427000,0.152427001953125,-0.251135915517807,-0.15153375267982483,-0.3969438672065735
1687499575097438700,0.162438720703125,-0.280963271856308,-0.14940322935581207,-0.45553335547447205
1687499575107494000,0.172493896484375,-0.2894853949546814,-0.14514216780662537,-0.46512073278427124
1687499575117590800,0.1825908203125,-0.32463908195495605,-0.13768532872200012,-0.4768386483192444
1687499575127725800,0.192725830078125,-0.37577176094055176,-0.12809795141220093,-0.4949481189250946
1687499575137894400,0.202894287109375,-0.4311654567718506,-0.09081372618675232,-0.5130575895309448
1687499575148090600,0.213090576171875,-0.47590652108192444,-0.05139897018671036,-0.5290365815162659
1687499575158290700,0.223290771484375,-0.5078644156455994,-0.005592633970081806,-0.5439502596855164
1687499575168490800,0.23349072265625,-0.517451822757721,0.025300011038780212,-0.54927659034729
1687499575178690600,0.243690673828125,-0.4961465299129486,0.03169159218668938,-0.5524723529815674
1687499575188890600,0.253890625,-0.448209673166275,0.028495801612734795,-0.5386239290237427
1687499575199030300,0.2640302734375,-0.391750693321228,0.016777902841567993,-0.503470242023468
1687499575209085400,0.27408544921875,-0.3278348743915558,0.007190529722720385,-0.45127230882644653
1687499575219140400,0.284140380859375,-0.2660495936870575,0.05299686640501022,-0.3777691125869751
1687499575229195300,0.2941953125,-0.20532956719398499,0.08815056830644608,-0.2925480306148529
1687499575239250400,0.30425048828125,-0.15100112557411194,0.12756532430648804,-0.2083922028541565
1687499575249305300,0.314305419921875,-0.10412952303886414,0.18402428925037384,-0.13382373750209808
1687499575259360300,0.3243603515625,-0.0774979293346405,0.25007063150405884,-0.07949529588222504
1687499575269415400,0.33441552734375,-0.06578002870082855,0.3022685647010803,-0.035819489508867264
1687499575279470300,0.34447021484375,-0.060453712940216064,0.34274858236312866,0.0035952648613601923
1687499575289525200,0.354525146484375,-0.04767054691910744,0.3683148920536041,0.045140545815229416
1687499575299580400,0.364580322265625,-0.02636527456343174,0.40986019372940063,0.1069258376955986
1687499575309635300,0.37463525390625,-0.0018642114009708166,0.4908202290534973,0.20279955863952637
1687499575319690500,0.3846904296875,0.023702116683125496,0.5664539337158203,0.296542763710022
1687499575329745400,0.394745361328125,0.0492684431374073,0.6154560446739197,0.3743070065975189
1687499575339800300,0.40480029296875,0.09507478028535843,0.6644582152366638,0.43289652466773987
1687499575349855500,0.41485546875,0.1291632205247879,0.6996119022369385,0.4691154658794403
1687499575359910400,0.424910400390625,0.1483379602432251,0.5994771122932434,0.5127912759780884
1687499575369965300,0.43496533203125,0.1621863842010498,0.05512739345431328,0.5948165655136108
1687499575380020500,0.4450205078125,0.16538217663764954,-0.5243760347366333,0.5532712936401367
1687499575390075400,0.455075439453125,0.16431692242622375,-0.8034750819206238,0.38709017634391785
1687499575400130300,0.46513037109375,0.18242639303207397,-0.915327787399292,0.2059953510761261
1687499575410185500,0.475185546875,0.22716747224330902,-0.885500431060791,0.04833633825182915
1687499575420240400,0.485240478515625,0.25379905104637146,-0.7374287843704224,-0.03688475489616394
1687499575430295300,0.49529541015625,0.24634221196174622,-0.4966791868209839,-0.04114580899477005
1687499575440350500,0.5053505859375,0.24314641952514648,-0.30493173003196716,-0.018775271251797676
1687499575450405400,0.5154052734375,0.2527337968349457,-0.27723485231399536,-0.018775271251797676
1687499575460460300,0.525460205078125,0.2751043438911438,-0.35393384099006653,-0.05819002538919449
1687499575470515500,0.535515380859375,0.25912538170814514,-0.4018706977367401,-0.05392897129058838
1687499575480570400,0.5455703125,0.1952095627784729,-0.4870918095111847,0.024900536984205246
1687499575490625300,0.555625244140625,0.12703268229961395,-0.5787044763565063,0.12503531575202942
1687499575500680400,0.565680419921875,0.08761793375015259,-0.6117276549339294,0.22730062901973724
1687499575510735400,0.5757353515625,0.10998847335577011,-0.5371592044830322,0.30719539523124695
1687499575520790300,0.585790283203125,0.15899059176445007,-0.45193809270858765,0.342349112033844
1687499575530845400,0.595845458984375,0.19627483189105988,-0.3699128031730652,0.3412838280200958
1687499575540900400,0.605900390625,0.20160114765167236,-0.24847275018692017,0.31571751832962036
1687499575550955500,0.61595556640625,0.16431692242622375,-0.1344895362854004,0.28269433975219727
1687499575561010400,0.626010498046875,0.08974846452474594,-0.05779055133461952,0.23156169056892395
1687499575571065600,0.636065673828125,0.026897907257080078,-0.02157158963382244,0.16231954097747803
1687499575581120500,0.64612060546875,-0.00612526573240757,-0.011984216049313545,0.13675321638584137
1687499575591175700,0.65617578125,-0.014647374860942364,0.00612526573240757,0.15592797100543976
1687499575601230800,0.66623095703125,0.0002663159102667123,0.05193160101771355,0.19427745044231415
1687499575611285800,0.67628564453125,0.03328948840498924,0.07004108279943466,0.21771325170993805
1687499575621341000,0.6863408203125,0.0684431865811348,0.0679105594754219,0.2251701056957245
1687499575631395800,0.696395751953125,0.1153147891163826,0.0679105594754219,0.19960378110408783
1687499575641451000,0.706450927734375,0.15153375267982483,0.0540621280670166,0.16658060252666473
1687499575651506000,0.716505859375,0.16964323818683624,0.030626330524683,0.14740586280822754
1687499575661561000,0.72656103515625,0.171773761510849,0.009321057237684727,0.14740586280822754
1687499575671616000,0.736615966796875,0.1579253375530243,-0.006657897960394621,0.14740586280822754
1687499575681671200,0.746671142578125,0.12383689731359482,-0.0002663159102667123,0.15166690945625305
1687499575691726300,0.756726318359375,0.08122635632753372,0.05086633935570717,0.17829850316047668
1687499575701781200,0.76678125,0.032224226742982864,0.08282424509525299,0.2102564126253128
1687499575711836400,0.77683642578125,-0.013582111336290836,0.0966726765036583,0.2241048365831375
1687499575721891300,0.786891357421875,-0.04767054691910744,0.11371689289808273,0.20812588930130005
1687499575731946500,0.796946533203125,-0.0636495053768158,0.11691268533468246,0.17084164917469025
1687499575742001400,0.80700146484375,-0.07110634446144104,0.10199899226427078,0.13249216973781586
1687499575752056600,0.817056640625,-0.07004108279943466,0.09028109163045883,0.11331742256879807
1687499575762111500,0.827111572265625,-0.0636495053768158,0.08602003753185272,0.11544794589281082
1687499575772166700,0.837166748046875,-0.056192658841609955,0.110521100461483,0.12823110818862915
1687499575782221600,0.8472216796875,-0.056192658841609955,0.1435442715883255,0.13675321638584137
1687499575792276700,0.85727685546875,-0.05193160101771355,0.16804534196853638,0.13675321638584137
1687499575802332000,0.867331787109375,-0.03488738462328911,0.1808284968137741,0.12503531575202942
1687499575812386800,0.87738671875,-0.010386320762336254,0.1808284968137741,0.11225215345621109
1687499575822442000,0.88744189453125,0.019441060721874237,0.1478053331375122,0.10053425282239914
1687499575832497000,0.897496826171875,0.060986343771219254,0.11797794699668884,0.09840372949838638
1687499575842552000,0.907552001953125,0.11318425834178925,0.08069372177124023,0.11864373832941055
1687499575852607000,0.91760693359375,0.15899059176445007,0.016777902841567993,0.15592797100543976
1687499575862662100,0.927662109375,0.1898832470178604,-0.05992107838392258,0.18575534224510193
1687499575872717000,0.937717041015625,0.2047969400882721,-0.09400951862335205,0.1964079886674881
1687499575882772200,0.947772216796875,0.20160114765167236,-0.09933583438396454,0.20279955863952637
1687499575892827100,0.9578271484375,0.18029586970806122,-0.0822916179895401,0.21238693594932556
1687499575902882300,0.96788232421875,0.14407691359519958,-0.05352949723601341,0.2102564126253128
1687499575912937500,0.9779375,0.10146636515855789,-0.0002663159102667123,0.18469008803367615
1687499575922992400,0.987992431640625,0.0684431865811348,0.04660528525710106,0.15273217856884003
1687499575933047600,0.998047607421875,0.0492684431374073,0.07430213689804077,0.13355742394924164
1687499575943102500,1.0081025390625,0.04287686198949814,0.07430213689804077,0.12397005409002304
1687499575953157600,1.01815771484375,0.0492684431374073,0.07962846010923386,0.11118689179420471
1687499575963212500,1.028212646484375,0.07590003311634064,0.10519478470087051,0.10479531437158585
1687499575973267700,1.038267822265625,0.11957584321498871,0.13182637095451355,0.1165132075548172
1687499575983322600,1.048322509765625,0.17390428483486176,0.11584742367267609,0.13675321638584137
1687499575993377800,1.058377685546875,0.23036326467990875,0.06897582113742828,0.1591237634420395
1687499576003432700,1.0684326171875,0.28149592876434326,0.013582111336290836,0.18575534224510193
1687499576013487900,1.07848779296875,0.31025803089141846,-0.03861580789089203,0.22197431325912476
1687499576023543000,1.08854296875,0.3134538233280182,-0.0588558167219162,0.2635195851325989
1687499576033598000,1.098597900390625,0.3070622384548187,-0.017310533672571182,0.3082606792449951
1687499576043653000,1.108653076171875,0.30599698424339294,0.0540621280670166,0.35832804441452026
1687499576053708000,1.1187080078125,0.31984540820121765,0.04234423115849495,0.4360923171043396
1687499576063763200,1.12876318359375,0.34434646368026733,-0.06311687082052231,0.5522060394287109
1687499576073818000,1.138818115234375,0.3645864725112915,-0.19627483189105988,0.6970819234848022
